loan_id,amount,tenure,status,start_date,dpd,person_id
LN32844,234495,24,active,2023-10-12,47,P013919
LN13987,426707,24,active,2022-05-05,81,P013920
LN57310,322627,12,active,2020-11-10,36,P013921
LN56445,116618,36,active,2024-09-14,19,P013922
LN50787,72699,36,active,2024-06-19,30,P013923
LN12037,76899,36,active,2020-08-18,82,P013924
LN52840,436312,12,closed,2021-05-03,31,P013925
LN38106,282016,12,closed,2022-09-16,68,P013926
LN26588,14456,6,active,2024-10-10,41,P013927
LN60337,285308,12,active,2024-11-22,1,P013928
LN87827,324085,36,closed,2023-06-24,70,P013929
LN71337,355415,6,active,2023-06-20,20,P013930
LN23605,260364,6,active,2022-12-25,69,P013931
LN32251,464652,36,default,2023-09-07,72,P013932
LN98850,270782,6,closed,2020-09-06,57,P013933
LN77887,287719,12,default,2022-08-11,14,P013934
LN93844,400128,6,default,2023-01-26,20,P013935
LN37220,191097,36,active,2020-07-16,73,P013936
LN98374,135460,36,closed,2021-03-22,41,P013937
LN35583,212008,6,default,2023-11-09,46,P013938
LN66528,481558,12,closed,2021-06-15,44,P013939
LN31599,205355,36,closed,2024-05-03,39,P013940
LN22816,379971,12,default,2021-02-17,23,P013941
LN85227,172356,12,active,2020-05-28,28,P013942
LN13376,56266,12,default,2022-02-21,82,P013943
LN77629,190075,36,closed,2022-06-17,61,P013944
LN28744,15851,12,active,2022-03-01,52,P013945
LN39019,403820,24,closed,2024-05-02,3,P013946
LN39067,359504,24,default,2020-11-11,39,P013947
LN53543,347284,6,closed,2020-04-09,79,P013948
LN43890,78983,12,closed,2021-08-02,87,P013949
LN75203,52537,24,closed,2020-01-18,19,P013950
LN67995,468647,24,active,2024-09-22,8,P013951
LN49469,234595,12,default,2020-10-19,49,P013952
LN33201,491347,12,closed,2021-10-26,72,P013953
LN95465,311390,12,active,2020-07-01,71,P013954
LN18058,173897,6,default,2021-08-13,31,P013955
LN67922,141222,36,closed,2023-04-01,50,P013956
LN93752,188577,12,closed,2023-12-17,31,P013957
LN61464,377183,6,default,2023-09-04,24,P013958
LN17244,444137,24,closed,2022-10-01,77,P013959
LN86469,47528,36,active,2023-08-20,0,P013960
LN85527,19161,36,closed,2023-06-24,90,P013961
LN60804,409341,12,default,2021-09-06,11,P013962
LN94098,365854,6,closed,2020-05-07,55,P013963
LN64036,116269,36,default,2023-07-02,37,P013964
LN17241,464677,12,default,2023-01-15,11,P013965
LN39681,326587,24,closed,2021-03-16,38,P013966
LN32559,315666,12,default,2020-03-03,74,P013967
LN51154,17362,24,closed,2024-11-24,44,P013968
LN43029,123599,24,active,2020-09-23,67,P013969
LN28941,240809,12,active,2020-09-13,27,P013970
LN84577,48313,24,default,2022-05-26,76,P013971
LN62053,236744,6,active,2021-11-19,77,P013972
LN51096,162308,6,closed,2023-09-24,38,P013973
LN70065,343391,12,active,2020-07-17,71,P013974
LN32549,180062,24,closed,2021-04-22,76,P013975
LN65613,111044,24,default,2023-07-26,33,P013976
LN90869,329211,6,default,2023-11-03,11,P013977
LN85754,448409,6,active,2021-10-28,89,P013978
LN20542,74781,24,default,2024-06-27,31,P013979
LN68271,69141,24,active,2021-03-13,60,P013980
LN28790,85445,6,closed,2021-04-04,43,P013981
LN96218,435512,6,active,2022-04-07,2,P013982
LN33190,168878,12,closed,2020-06-07,74,P013983
LN76527,170576,12,default,2020-09-19,13,P013984
LN48944,85674,6,default,2024-09-21,26,P013985
LN55535,298471,6,active,2022-06-27,18,P013986
LN15075,359009,36,active,2022-01-28,61,P013987
LN87576,57796,6,closed,2021-03-24,3,P013988
LN67817,470406,12,default,2021-06-15,57,P013989
LN60816,32457,24,closed,2022-06-27,55,P013990
LN90902,242469,24,active,2020-06-23,27,P013991
LN43617,142164,36,default,2022-11-22,27,P013992
LN73170,142514,36,closed,2021-06-19,14,P013993
LN16748,247403,12,active,2020-07-27,62,P013994
LN79533,79926,12,default,2022-01-27,8,P013995
LN74011,12741,24,active,2023-06-08,58,P013996
LN35103,104269,36,active,2022-08-16,70,P013997
LN41156,338384,24,default,2022-09-04,24,P013998
LN91667,191489,12,default,2024-04-25,60,P013999
LN17588,322508,24,active,2022-05-10,88,P014000
LN31928,214234,12,default,2021-03-11,15,P014001
LN54235,408191,24,default,2024-08-10,1,P014002
LN56172,126432,6,default,2021-02-12,31,P014003
LN50336,297818,24,default,2022-04-21,80,P014004
LN33894,487108,12,active,2021-05-27,14,P014005
LN64893,430762,12,closed,2022-02-11,85,P014006
LN92069,480573,6,closed,2022-02-19,13,P014007
LN63768,342313,6,default,2020-04-09,69,P014008
LN38714,219838,36,closed,2020-03-15,6,P014009
LN91869,194996,6,default,2022-06-05,62,P014010
LN16205,135243,12,closed,2024-05-22,20,P014011
LN69238,82037,12,default,2022-10-21,86,P014012
LN32613,220035,36,default,2021-07-11,1,P014013
LN77015,315219,36,active,2022-04-24,11,P014014
LN61849,29241,6,default,2021-07-16,11,P014015
LN31838,346175,24,default,2020-08-11,35,P014016
LN18746,333032,24,active,2021-03-20,21,P014017
LN79365,85365,24,active,2020-01-22,68,P014018
LN25324,362448,12,active,2023-03-27,39,P014019
LN18752,313422,36,default,2020-12-15,58,P014020
LN69033,376009,6,default,2020-02-18,60,P014021
LN34562,461134,12,closed,2020-09-19,64,P014022
LN92189,412709,36,default,2022-04-01,46,P014023
LN32651,87041,24,closed,2024-11-27,11,P014024
LN24149,312125,36,active,2023-05-26,66,P014025
LN35662,143700,24,closed,2021-01-01,48,P014026
LN75916,69874,6,closed,2020-09-28,76,P014027
LN51367,435186,6,closed,2024-12-09,16,P014028
LN28625,395209,36,active,2021-01-07,64,P014029
LN27033,276900,36,active,2020-02-07,23,P014030
LN91027,260270,24,default,2022-04-15,58,P014031
LN25273,202015,24,active,2022-09-13,43,P014032
LN38521,304770,6,active,2024-12-07,18,P014033
LN51205,372851,36,active,2021-05-10,54,P014034
LN82429,101341,6,default,2023-07-08,13,P014035
LN93856,455499,12,closed,2021-03-05,63,P014036
LN99802,192584,12,default,2024-01-14,75,P014037
LN80077,12666,6,active,2021-05-15,82,P014038
LN78059,129364,24,closed,2020-09-23,21,P014039
LN10220,413380,12,default,2021-07-24,33,P014040
LN58437,86217,24,closed,2022-03-04,31,P014041
LN60753,297084,6,active,2021-02-21,63,P014042
LN87345,445077,6,default,2022-09-12,81,P014043
LN96390,49170,12,closed,2024-04-04,70,P014044
LN29431,403085,24,closed,2023-02-20,39,P014045
LN89094,212231,12,active,2024-03-14,62,P014046
LN76804,189662,12,closed,2024-10-21,69,P014047
LN63480,424813,6,active,2022-10-10,31,P014048
LN21913,179922,24,closed,2020-02-01,33,P014049
LN14583,120982,24,default,2022-02-16,66,P014050
LN65684,445567,12,default,2021-01-24,70,P014051
LN42002,143604,12,default,2022-09-20,63,P014052
LN24975,22838,6,default,2023-04-25,14,P014053
LN78051,164442,12,active,2023-06-19,85,P014054
LN67836,490491,36,active,2022-03-07,83,P014055
LN81444,275121,6,default,2024-01-24,69,P014056
LN84441,111914,12,default,2023-04-06,70,P014057
LN72461,31504,24,active,2021-05-03,25,P014058
LN61264,253988,24,closed,2021-02-28,73,P014059
LN79524,400337,36,default,2021-01-17,55,P014060
LN11920,307657,6,active,2023-03-19,33,P014061
LN75848,207148,24,active,2023-03-11,75,P014062
LN21297,196011,36,default,2024-08-11,11,P014063
LN80543,298986,12,default,2021-07-01,31,P014064
LN82491,189359,12,active,2022-01-06,71,P014065
LN10513,224195,36,closed,2024-09-20,74,P014066
LN81576,24527,36,default,2021-04-15,73,P014067
LN17414,192349,12,active,2023-04-24,50,P014068
LN27590,325243,24,default,2021-07-07,88,P014069
LN75838,244514,24,default,2020-03-06,46,P014070
LN20742,194815,24,closed,2022-04-24,19,P014071
LN10488,384244,36,active,2021-12-19,55,P014072
LN81628,425189,36,default,2020-12-10,11,P014073
LN58359,174940,24,active,2022-03-05,71,P014074
LN75329,69492,36,active,2024-09-14,52,P014075
LN75541,246039,12,default,2020-02-02,54,P014076
LN58310,433744,36,default,2023-10-17,67,P014077
LN38372,195251,6,closed,2021-07-27,86,P014078
LN82197,274582,6,active,2022-08-01,5,P014079
LN44099,109148,36,closed,2024-02-10,15,P014080
LN23028,262571,12,active,2022-02-13,24,P014081
LN38156,182885,12,closed,2024-06-19,27,P014082
LN27529,333944,12,closed,2024-04-13,7,P014083
LN61628,253475,36,closed,2024-07-27,20,P014084
LN14298,385163,24,active,2022-04-19,35,P014085
LN17087,429875,24,active,2020-12-01,85,P014086
LN97229,477440,12,active,2021-04-07,56,P014087
LN85582,324538,24,default,2023-03-09,80,P014088
LN73291,352786,36,default,2020-06-26,43,P014089
LN59821,17411,12,closed,2023-03-08,52,P014090
LN53118,496994,24,active,2024-05-14,25,P014091
LN79405,480518,24,active,2022-03-13,16,P014092
LN51768,431821,24,closed,2020-08-26,70,P014093
LN47385,315940,36,default,2020-10-23,76,P014094
LN80487,126782,24,default,2023-10-01,35,P014095
LN73121,303052,36,closed,2024-05-22,2,P014096
LN72033,140707,6,default,2022-04-14,82,P014097
LN90512,338014,24,default,2024-05-13,73,P014098
LN33867,459120,12,active,2023-09-02,75,P014099
LN86694,169946,36,active,2023-08-12,0,P014100
LN52888,222005,36,active,2021-11-17,72,P014101
LN18639,56234,36,active,2024-06-23,71,P014102
LN73604,244931,24,closed,2022-10-12,66,P014103
LN59969,479006,36,default,2023-02-23,78,P014104
LN88277,29635,36,active,2023-07-23,61,P014105
LN51811,409671,24,default,2024-11-17,86,P014106
LN92234,36805,6,default,2023-09-27,90,P014107
LN57916,278915,36,closed,2023-12-05,20,P014108
LN28671,108421,6,closed,2024-03-19,29,P014109
LN46877,15791,12,default,2023-09-24,49,P014110
LN93832,103542,24,default,2020-09-17,9,P014111
LN77606,497007,12,active,2023-04-21,51,P014112
LN91675,422362,24,active,2022-02-14,35,P014113
LN98896,268399,36,active,2023-07-17,32,P014114
LN96144,178433,36,closed,2022-10-04,32,P014115
LN59453,454039,24,active,2021-11-06,87,P014116
LN58837,317621,24,closed,2024-01-08,0,P014117
LN42012,362675,12,closed,2020-02-12,76,P014118
LN99142,339544,36,default,2024-04-03,24,P014119
LN12408,405237,6,closed,2020-05-06,70,P014120
LN59458,188694,24,closed,2020-02-08,80,P014121
LN77271,388311,24,active,2021-07-03,59,P014122
LN97419,420956,36,default,2021-11-12,75,P014123
LN24667,499660,24,active,2021-01-21,16,P014124
LN10017,87076,6,closed,2024-09-02,7,P014125
LN40219,64325,6,default,2020-08-08,38,P014126
LN30985,257242,24,active,2020-07-18,18,P014127
LN84399,297538,24,default,2021-08-13,56,P014128
LN49593,330408,6,active,2021-10-21,73,P014129
LN72570,215469,12,active,2020-12-08,25,P014130
LN45888,355624,36,active,2022-01-11,57,P014131
LN31943,148812,12,active,2020-11-05,3,P014132
LN34464,450038,36,default,2021-12-07,58,P014133
LN52850,170991,12,active,2021-12-28,20,P014134
LN12924,262760,24,default,2023-06-06,80,P014135
LN80751,212801,36,default,2022-07-01,53,P014136
LN94870,377261,24,default,2023-11-26,36,P014137
LN92604,23973,36,closed,2020-02-23,32,P014138
LN38183,323931,24,default,2024-06-23,75,P014139
LN38200,29014,24,active,2024-01-08,50,P014140
LN75518,238372,12,active,2024-01-15,39,P014141
LN76482,250422,36,active,2022-11-22,16,P014142
LN71352,204660,6,default,2021-05-09,78,P014143
LN20937,179682,36,closed,2022-03-27,6,P014144
LN59953,437762,24,default,2020-07-20,75,P014145
LN61000,166918,36,default,2022-08-04,6,P014146
LN66031,362761,12,active,2022-04-09,43,P014147
LN69162,29348,12,closed,2020-12-07,89,P014148
LN30676,328404,6,default,2022-04-20,6,P014149
LN48274,109352,24,default,2020-11-04,69,P014150
LN85335,261354,12,active,2020-11-15,16,P014151
LN75644,419047,6,closed,2023-06-14,1,P014152
LN61305,447687,6,active,2021-08-19,49,P014153
LN63242,429805,36,default,2021-04-03,71,P014154
LN95551,437779,36,closed,2021-06-05,35,P014155
LN32487,167101,6,default,2022-05-28,35,P014156
LN89378,81754,12,default,2024-03-01,44,P014157
LN75047,352142,12,default,2024-05-23,35,P014158
LN24662,309624,24,closed,2022-06-27,43,P014159
LN25040,442372,36,default,2023-12-04,83,P014160
LN29546,423336,12,default,2020-11-17,51,P014161
LN50816,228267,12,closed,2023-08-16,83,P014162
LN47627,375191,36,closed,2022-05-06,39,P014163
LN49948,423712,12,default,2021-09-28,54,P014164
LN99113,261190,12,closed,2020-04-14,47,P014165
LN69351,498754,12,default,2023-04-20,31,P014166
LN95829,255907,6,active,2020-04-12,10,P014167
LN83021,272217,36,active,2022-07-03,4,P014168
LN38826,208265,24,default,2023-07-08,61,P014169
LN84269,113389,24,closed,2022-10-21,60,P014170
LN35441,115302,6,default,2023-01-18,71,P014171
LN70014,498689,36,active,2020-03-03,36,P014172
LN17646,111802,12,default,2021-04-05,34,P014173
LN97393,242068,24,active,2021-05-22,60,P014174
LN88134,474020,6,closed,2021-10-24,49,P014175
LN35883,386780,12,default,2022-01-15,72,P014176
LN51254,391799,24,default,2024-02-18,13,P014177
LN26295,363950,24,default,2023-05-22,54,P014178
LN78313,402172,6,default,2024-01-10,6,P014179
LN40190,456225,24,active,2022-07-18,57,P014180
LN95039,212356,12,closed,2022-08-27,17,P014181
LN70419,310875,6,closed,2023-04-13,66,P014182
LN80140,471824,12,default,2020-10-25,60,P014183
LN79044,302606,12,active,2022-12-07,74,P014184
LN37811,152685,12,active,2020-11-28,21,P014185
LN92123,432996,24,default,2020-03-04,76,P014186
LN74363,347425,6,default,2022-07-23,20,P014187
LN42655,51724,6,closed,2021-04-02,58,P014188
LN46185,323735,12,closed,2022-02-07,87,P014189
LN26250,14931,12,default,2022-04-07,56,P014190
LN79652,161105,12,default,2021-09-16,69,P014191
LN11407,317275,24,active,2022-09-09,51,P014192
LN67119,150350,6,default,2024-07-14,38,P014193
LN26401,24857,24,default,2023-04-22,16,P014194
LN10673,257177,24,default,2022-09-08,19,P014195
LN39917,363720,12,closed,2023-01-20,49,P014196
LN88859,212099,36,closed,2022-11-27,25,P014197
LN59060,357985,12,closed,2021-11-05,83,P014198
LN29017,365112,6,closed,2022-07-28,1,P014199
LN30456,271265,24,active,2022-06-26,82,P014200
LN52191,414457,6,active,2021-05-10,1,P014201
LN60661,243201,36,default,2022-02-13,66,P014202
LN68743,446145,6,default,2022-10-26,83,P014203
LN94914,326932,6,active,2021-03-26,15,P014204
LN72772,199386,6,active,2023-08-23,10,P014205
LN57628,190948,24,closed,2023-01-08,33,P014206
LN89311,22187,36,closed,2023-02-28,32,P014207
LN42487,50414,6,closed,2021-10-16,42,P014208
LN82700,444382,24,default,2020-05-18,34,P014209
LN66507,320631,12,active,2024-10-17,69,P014210
LN15709,325281,12,default,2020-11-28,34,P014211
LN68919,337936,24,closed,2024-07-23,39,P014212
LN84821,28124,24,active,2024-08-02,81,P014213
LN84351,96150,24,default,2021-08-15,29,P014214
LN37934,464326,12,closed,2022-09-20,90,P014215
LN37579,394440,36,active,2020-01-24,23,P014216
LN87166,455742,12,default,2020-06-06,39,P014217
LN10035,107362,12,active,2021-10-25,37,P014218
LN86591,227113,24,active,2023-02-06,28,P014219
LN67894,362953,36,closed,2024-11-25,42,P014220
LN99347,297610,6,closed,2024-05-16,80,P014221
LN17556,54019,24,active,2024-11-19,55,P014222
LN13841,274468,6,closed,2022-01-16,70,P014223
LN49756,19193,6,default,2022-04-01,71,P014224
LN29275,118611,24,default,2020-08-21,67,P014225
LN15322,190044,12,default,2020-06-09,48,P014226
LN70698,335435,12,active,2020-09-26,19,P014227
LN93199,252457,12,active,2023-10-27,47,P014228
LN81221,464115,6,default,2023-04-05,12,P014229
LN38661,122300,36,active,2020-02-25,24,P014230
LN99586,50312,24,active,2022-05-24,72,P014231
LN56618,462615,12,active,2022-04-20,56,P014232
LN33276,305025,36,default,2021-02-26,14,P014233
LN30212,361693,24,closed,2020-12-03,59,P014234
LN21085,404418,12,active,2024-06-03,32,P014235
LN95591,145781,36,closed,2020-07-06,10,P014236
LN15984,482391,24,closed,2021-03-12,6,P014237
LN88940,368147,24,active,2020-10-17,4,P014238
LN50988,280408,24,closed,2020-06-05,20,P014239
LN53139,231442,24,default,2023-03-15,16,P014240
LN34486,480794,24,default,2022-05-06,21,P014241
LN27230,109794,6,default,2022-06-26,53,P014242
LN91391,477322,36,default,2020-08-01,28,P014243
LN78138,124230,12,closed,2021-11-06,24,P014244
LN56528,10063,6,active,2022-10-25,73,P014245
LN43576,282046,36,default,2020-02-15,10,P014246
LN46038,89592,24,closed,2023-07-08,15,P014247
LN80982,114911,36,default,2022-12-05,62,P014248
LN81468,199321,24,active,2023-12-13,47,P014249
LN10806,325800,6,closed,2024-06-23,17,P014250
LN83018,85763,36,active,2020-07-01,7,P014251
LN58026,255151,24,active,2020-02-24,30,P014252
LN93485,148833,12,active,2024-12-17,56,P014253
LN98325,46214,24,closed,2023-01-25,81,P014254
LN79646,262476,12,active,2023-08-09,61,P014255
LN86018,293814,6,default,2022-03-11,10,P014256
LN15888,111314,24,active,2020-01-05,74,P014257
LN37841,394822,6,closed,2024-03-11,9,P014258
LN16394,348967,36,closed,2020-09-07,9,P014259
LN74576,108539,36,default,2021-01-11,79,P014260
LN22510,318286,12,closed,2023-08-02,39,P014261
LN50227,226401,24,active,2023-01-13,17,P014262
LN84708,95097,6,closed,2022-03-03,45,P014263
LN12320,413447,24,default,2023-09-10,40,P014264
LN48644,278643,24,default,2024-06-06,86,P014265
LN72333,178982,36,active,2022-02-24,34,P014266
LN79088,338282,12,default,2023-04-05,33,P014267
LN69318,147316,36,closed,2022-09-17,73,P014268
LN74829,307034,12,closed,2022-09-27,21,P014269
LN51378,253694,24,active,2022-10-11,41,P014270
LN43292,256058,24,active,2024-12-21,8,P014271
LN56401,56550,12,default,2023-07-28,71,P014272
LN30732,219967,36,active,2021-02-01,50,P014273
LN94610,420002,12,active,2021-11-27,35,P014274
LN89725,112816,36,default,2024-08-01,59,P014275
LN94758,189223,6,default,2020-03-06,4,P014276
LN75614,426741,6,active,2024-04-05,15,P014277
LN97529,242950,12,default,2020-11-14,85,P014278
LN87061,101140,24,active,2020-08-01,85,P014279
LN71580,325579,36,active,2022-04-25,8,P014280
LN48766,415013,36,closed,2023-07-08,18,P014281
LN31695,406397,12,active,2021-08-04,42,P014282
LN83260,432315,6,closed,2020-09-28,33,P014283
LN40793,283664,6,active,2020-09-01,84,P014284
LN41437,69797,24,closed,2020-01-22,7,P014285
LN35733,164089,12,closed,2023-01-28,34,P014286
LN73007,189371,36,default,2023-04-12,32,P014287
LN51862,187285,24,active,2020-08-13,19,P014288
LN50564,162206,24,closed,2021-02-01,66,P014289
LN75475,384764,12,default,2021-08-21,82,P014290
LN32192,206760,36,active,2024-12-19,21,P014291
LN72967,43923,24,active,2024-04-28,86,P014292
LN60213,346516,6,default,2022-09-19,85,P014293
LN49401,47263,6,default,2024-06-17,48,P014294
LN37825,391994,12,active,2020-11-22,9,P014295
LN24197,243363,24,active,2024-10-14,43,P014296
LN28569,122771,6,closed,2022-01-18,53,P014297
LN24343,134399,12,closed,2023-08-06,53,P014298
LN77954,176548,36,default,2021-01-12,1,P014299
LN91122,177610,12,closed,2020-02-08,55,P014300
LN30120,121396,12,active,2022-11-14,58,P014301
LN31666,439975,24,default,2021-02-15,42,P014302
LN84083,331650,36,closed,2022-04-22,15,P014303
LN87597,491073,24,closed,2023-08-03,40,P014304
LN19255,499856,24,active,2023-07-16,60,P014305
LN63923,77690,24,active,2020-02-05,70,P014306
LN37667,247757,6,closed,2020-09-02,29,P014307
